,Institute,Academic Program Name,Quota,Seat Type,Gender,Opening Rank,Closing Rank,Year
186,Indian Institute  of Technology Hyderabad,"Engineering Science (4 Years, Bachelor of Technology)",AI,OPEN,Gender-Neutral,1822,3835,2024
187,Indian Institute  of Technology Hyderabad,"Engineering Science (4 Years, Bachelor of Technology)",AI,OPEN,Female-only (including Supernumerary),4470,5748,2024
188,Indian Institute  of Technology Hyderabad,"Industrial Chemistry (4 Years, Bachelor of Technology)",AI,OPEN,Gender-Neutral,8178,9551,2024
189,Indian Institute  of Technology Hyderabad,"Industrial Chemistry (4 Years, Bachelor of Technology)",AI,OPEN,Female-only (including Supernumerary),15890,16446,2024
190,Indian Institute  of Technology Hyderabad,"Materials Science and Metallurgical Engineering (4 Years, Bachelor of Technology)",AI,OPEN,Gender-Neutral,5105,8197,2024
191,Indian Institute  of Technology Hyderabad,"Materials Science and Metallurgical Engineering (4 Years, Bachelor of Technology)",AI,OPEN,Female-only (including Supernumerary),13015,15999,2024
192,Indian Institute  of Technology Hyderabad,"Mathematics and Computing (4 Years, Bachelor of Technology)",AI,OPEN,Gender-Neutral,660,982,2024
193,Indian Institute  of Technology Hyderabad,"Mathematics and Computing (4 Years, Bachelor of Technology)",AI,OPEN,Female-only (including Supernumerary),2885,3625,2024
194,Indian Institute  of Technology Hyderabad,"Mechanical Engineering (4 Years, Bachelor of Technology)",AI,OPEN,Gender-Neutral,3751,4469,2024
195,Indian Institute  of Technology Hyderabad,"Mechanical Engineering (4 Years, Bachelor of Technology)",AI,OPEN,Female-only (including Supernumerary),7527,10758,2024
196,Indian Institute  of Technology Jodhpur,"Artificial Intelligence and Data Science (4 Years, Bachelor of Technology)",AI,OPEN,Gender-Neutral,3048,4182,2024
197,Indian Institute  of Technology Jodhpur,"Artificial Intelligence and Data Science (4 Years, Bachelor of Technology)",AI,OPEN,Female-only (including Supernumerary),7749,8194,2024
198,Indian Institute  of Technology Jodhpur,"Bio Engineering (4 Years, Bachelor of Technology)",AI,OPEN,Gender-Neutral,12293,14666,2024
199,Indian Institute  of Technology Jodhpur,"Bio Engineering (4 Years, Bachelor of Technology)",AI,OPEN,Female-only (including Supernumerary),18682,20850,2024
200,Indian Institute  of Technology Jodhpur,"Chemical Engineering (4 Years, Bachelor of Technology)",AI,OPEN,Gender-Neutral,8295,11036,2024
201,Indian Institute  of Technology Jodhpur,"Chemical Engineering (4 Years, Bachelor of Technology)",AI,OPEN,Female-only (including Supernumerary),15996,19661,2024
202,Indian Institute  of Technology Jodhpur,"Chemistry with Specialization (4 Years, Bachelor of Science)",AI,OPEN,Gender-Neutral,12654,16381,2024
203,Indian Institute  of Technology Jodhpur,"Chemistry with Specialization (4 Years, Bachelor of Science)",AI,OPEN,Female-only (including Supernumerary),22452,23748,2024
204,Indian Institute  of Technology Jodhpur,"Civil and Infrastructure Engineering (4 Years, Bachelor of Technology)",AI,OPEN,Gender-Neutral,11244,13316,2024
205,Indian Institute  of Technology Jodhpur,"Civil and Infrastructure Engineering (4 Years, Bachelor of Technology)",AI,OPEN,Female-only (including Supernumerary),19028,21003,2024
206,Indian Institute  of Technology Jodhpur,"Computer Science and Engineering (4 Years, Bachelor of Technology)",AI,OPEN,Gender-Neutral,2062,3061,2024
207,Indian Institute  of Technology Jodhpur,"Computer Science and Engineering (4 Years, Bachelor of Technology)",AI,OPEN,Female-only (including Supernumerary),5655,7457,2024
208,Indian Institute  of Technology Jodhpur,"Electrical Engineering (4 Years, Bachelor of Technology)",AI,OPEN,Gender-Neutral,4693,6346,2024
209,Indian Institute  of Technology Jodhpur,"Electrical Engineering (4 Years, Bachelor of Technology)",AI,OPEN,Female-only (including Supernumerary),9003,11925,2024
210,Indian Institute  of Technology Jodhpur,"Materials Engineering (4 Years, Bachelor of Technology)",AI,OPEN,Gender-Neutral,11381,13339,2024
211,Indian Institute  of Technology Jodhpur,"Materials Engineering (4 Years, Bachelor of Technology)",AI,OPEN,Female-only (including Supernumerary),19921,22782,2024
212,Indian Institute  of Technology Jodhpur,"Mechanical Engineering (4 Years, Bachelor of Technology)",AI,OPEN,Gender-Neutral,6984,9488,2024
213,Indian Institute  of Technology Jodhpur,"Mechanical Engineering (4 Years, Bachelor of Technology)",AI,OPEN,Female-only (including Supernumerary),14797,18249,2024
214,Indian Institute  of Technology Jodhpur,"Physics with Specialization (4 Years, Bachelor of Science)",AI,OPEN,Gender-Neutral,10714,14641,2024
215,Indian Institute  of Technology Jodhpur,"Physics with Specialization (4 Years, Bachelor of Science)",AI,OPEN,Female-only (including Supernumerary),23402,23673,2024
216,Indian Institute  of Technology Kanpur,"Aerospace Engineering (4 Years, Bachelor of Technology)",AI,OPEN,Gender-Neutral,2713,3638,2024
217,Indian Institute  of Technology Kanpur,"Aerospace Engineering (4 Years, Bachelor of Technology)",AI,OPEN,Female-only (including Supernumerary),6950,10186,2024
218,Indian Institute  of Technology Kanpur,"Biological Sciences and Bioengineering (4 Years, Bachelor of Technology)",AI,OPEN,Gender-Neutral,5259,6952,2024
219,Indian Institute  of Technology Kanpur,"Biological Sciences and Bioengineering (4 Years, Bachelor of Technology)",AI,OPEN,Female-only (including Supernumerary),10725,12032,2024
220,Indian Institute  of Technology Kanpur,"Chemical Engineering (4 Years, Bachelor of Technology)",AI,OPEN,Gender-Neutral,2227,4015,2024
221,Indian Institute  of Technology Kanpur,"Chemical Engineering (4 Years, Bachelor of Technology)",AI,OPEN,Female-only (including Supernumerary),7129,9528,2024
222,Indian Institute  of Technology Kanpur,"Chemistry (4 Years, Bachelor of Science)",AI,OPEN,Gender-Neutral,7317,10498,2024
223,Indian Institute  of Technology Kanpur,"Chemistry (4 Years, Bachelor of Science)",AI,OPEN,Female-only (including Supernumerary),15079,16196,2024
224,Indian Institute  of Technology Kanpur,"Civil Engineering (4 Years, Bachelor of Technology)",AI,OPEN,Gender-Neutral,4213,5948,2024
225,Indian Institute  of Technology Kanpur,"Civil Engineering (4 Years, Bachelor of Technology)",AI,OPEN,Female-only (including Supernumerary),4232,13819,2024
226,Indian Institute  of Technology Kanpur,"Computer Science and Engineering (4 Years, Bachelor of Technology)",AI,OPEN,Gender-Neutral,120,252,2024
227,Indian Institute  of Technology Kanpur,"Computer Science and Engineering (4 Years, Bachelor of Technology)",AI,OPEN,Female-only (including Supernumerary),781,1117,2024
228,Indian Institute  of Technology Kanpur,"Earth Sciences (4 Years, Bachelor of Science)",AI,OPEN,Gender-Neutral,7210,10058,2024
229,Indian Institute  of Technology Kanpur,"Earth Sciences (4 Years, Bachelor of Science)",AI,OPEN,Female-only (including Supernumerary),16346,17618,2024
230,Indian Institute  of Technology Kanpur,"Economics (4 Years, Bachelor of Science)",AI,OPEN,Gender-Neutral,2137,3106,2024
231,Indian Institute  of Technology Kanpur,"Economics (4 Years, Bachelor of Science)",AI,OPEN,Female-only (including Supernumerary),5790,6326,2024
232,Indian Institute  of Technology Kanpur,"Electrical Engineering (4 Years, Bachelor of Technology)",AI,OPEN,Gender-Neutral,743,1290,2024
233,Indian Institute  of Technology Kanpur,"Electrical Engineering (4 Years, Bachelor of Technology)",AI,OPEN,Female-only (including Supernumerary),2616,3166,2024
234,Indian Institute  of Technology Kanpur,"Materials Science and Engineering (4 Years, Bachelor of Technology)",AI,OPEN,Gender-Neutral,4831,6008,2024
235,Indian Institute  of Technology Kanpur,"Materials Science and Engineering (4 Years, Bachelor of Technology)",AI,OPEN,Female-only (including Supernumerary),11438,13464,2024
236,Indian Institute  of Technology Kanpur,"Mathematics and Scientific Computing (4 Years, Bachelor of Science)",AI,OPEN,Gender-Neutral,756,990,2024
237,Indian Institute  of Technology Kanpur,"Mathematics and Scientific Computing (4 Years, Bachelor of Science)",AI,OPEN,Female-only (including Supernumerary),2288,3445,2024
238,Indian Institute  of Technology Kanpur,"Mechanical Engineering (4 Years, Bachelor of Technology)",AI,OPEN,Gender-Neutral,1889,2776,2024
239,Indian Institute  of Technology Kanpur,"Mechanical Engineering (4 Years, Bachelor of Technology)",AI,OPEN,Female-only (including Supernumerary),6470,8298,2024
240,Indian Institute  of Technology Kanpur,"Physics (4 Years, Bachelor of Science)",AI,OPEN,Gender-Neutral,3377,5508,2024
241,Indian Institute  of Technology Kanpur,"Physics (4 Years, Bachelor of Science)",AI,OPEN,Female-only (including Supernumerary),7470,16084,2024
242,Indian Institute  of Technology Kanpur,"Statistics and Data Science (4 Years, Bachelor of Science)",AI,OPEN,Gender-Neutral,699,1030,2024
243,Indian Institute  of Technology Kanpur,"Statistics and Data Science (4 Years, Bachelor of Science)",AI,OPEN,Female-only (including Supernumerary),1938,3674,2024
244,Indian Institute  of Technology Madras,"Aerospace Engineering (4 Years, Bachelor of Technology)",AI,OPEN,Gender-Neutral,1469,2815,2024
245,Indian Institute  of Technology Madras,"Aerospace Engineering (4 Years, Bachelor of Technology)",AI,OPEN,Female-only (including Supernumerary),5475,6845,2024
246,Indian Institute  of Technology Madras,"Aerospace Engineering (5 Years, Bachelor and Master of Technology (Dual Degree))",AI,OPEN,Gender-Neutral,2199,2984,2024
247,Indian Institute  of Technology Madras,"Aerospace Engineering (5 Years, Bachelor and Master of Technology (Dual Degree))",AI,OPEN,Female-only (including Supernumerary),2184,2184,2024
248,Indian Institute  of Technology Madras,"Artificial Intelligence and Data Analytics (4 Years, Bachelor of Technology)",AI,OPEN,Gender-Neutral,132,419,2024
249,Indian Institute  of Technology Madras,"Artificial Intelligence and Data Analytics (4 Years, Bachelor of Technology)",AI,OPEN,Female-only (including Supernumerary),1079,1379,2024
250,Indian Institute  of Technology Madras,"Biological Engineering (4 Years, Bachelor of Technology)",AI,OPEN,Gender-Neutral,3135,5755,2024
251,Indian Institute  of Technology Madras,"Biological Engineering (4 Years, Bachelor of Technology)",AI,OPEN,Female-only (including Supernumerary),5326,9871,2024
252,Indian Institute  of Technology Madras,"Biological Science (4 Years, Bachelor of Science)",AI,OPEN,Gender-Neutral,8849,10682,2024
253,Indian Institute  of Technology Madras,"Biological Science (4 Years, Bachelor of Science)",AI,OPEN,Female-only (including Supernumerary),12473,14739,2024
254,Indian Institute  of Technology Madras,"Chemical Engineering (4 Years, Bachelor of Technology)",AI,OPEN,Gender-Neutral,2024,3972,2024
255,Indian Institute  of Technology Madras,"Chemical Engineering (4 Years, Bachelor of Technology)",AI,OPEN,Female-only (including Supernumerary),6727,9068,2024
256,Indian Institute  of Technology Madras,"Civil Engineering (4 Years, Bachelor of Technology)",AI,OPEN,Gender-Neutral,3305,5688,2024
257,Indian Institute  of Technology Madras,"Civil Engineering (4 Years, Bachelor of Technology)",AI,OPEN,Female-only (including Supernumerary),7794,12586,2024
258,Indian Institute  of Technology Madras,"Computer Science and Engineering (4 Years, Bachelor of Technology)",AI,OPEN,Gender-Neutral,76,159,2024
259,Indian Institute  of Technology Madras,"Computer Science and Engineering (4 Years, Bachelor of Technology)",AI,OPEN,Female-only (including Supernumerary),558,757,2024
260,Indian Institute  of Technology Madras,"Electrical Engineering (4 Years, Bachelor of Technology)",AI,OPEN,Gender-Neutral,299,838,2024
261,Indian Institute  of Technology Madras,"Electrical Engineering (4 Years, Bachelor of Technology)",AI,OPEN,Female-only (including Supernumerary),1304,2677,2024
262,Indian Institute  of Technology Madras,"Engineering Design (5 Years, Bachelor and Master of Technology (Dual Degree))",AI,OPEN,Gender-Neutral,1828,3656,2024
263,Indian Institute  of Technology Madras,"Engineering Design (5 Years, Bachelor and Master of Technology (Dual Degree))",AI,OPEN,Female-only (including Supernumerary),6825,8939,2024
264,Indian Institute  of Technology Madras,"Engineering Physics (4 Years, Bachelor of Technology)",AI,OPEN,Gender-Neutral,931,1858,2024
265,Indian Institute  of Technology Madras,"Engineering Physics (4 Years, Bachelor of Technology)",AI,OPEN,Female-only (including Supernumerary),3376,4636,2024
266,Indian Institute  of Technology Madras,"Mechanical Engineering (4 Years, Bachelor of Technology)",AI,OPEN,Gender-Neutral,458,2310,2024
267,Indian Institute  of Technology Madras,"Mechanical Engineering (4 Years, Bachelor of Technology)",AI,OPEN,Female-only (including Supernumerary),2868,6678,2024
268,Indian Institute  of Technology Madras,"Metallurgical and Materials Engineering (4 Years, Bachelor of Technology)",AI,OPEN,Gender-Neutral,3770,4748,2024
269,Indian Institute  of Technology Madras,"Metallurgical and Materials Engineering (4 Years, Bachelor of Technology)",AI,OPEN,Female-only (including Supernumerary),9735,10699,2024
270,Indian Institute  of Technology Madras,"Naval Architecture and Ocean Engineering (4 Years, Bachelor of Technology)",AI,OPEN,Gender-Neutral,4274,7404,2024
271,Indian Institute  of Technology Madras,"Naval Architecture and Ocean Engineering (4 Years, Bachelor of Technology)",AI,OPEN,Female-only (including Supernumerary),12471,13618,2024
272,Indian Institute  of Technology Madras,"Physics (5 Years, Bachelor of Science and Master of Science (Dual Degree))",AI,OPEN,Gender-Neutral,1292,2742,2024
273,Indian Institute  of Technology Madras,"Physics (5 Years, Bachelor of Science and Master of Science (Dual Degree))",AI,OPEN,Female-only (including Supernumerary),7069,7069,2024
274,Indian Institute  of Technology Gandhinagar,"Artificial Intelligence (4 Years, Bachelor of Technology)",AI,OPEN,Gender-Neutral,1804,2309,2024
275,Indian Institute  of Technology Gandhinagar,"Artificial Intelligence (4 Years, Bachelor of Technology)",AI,OPEN,Female-only (including Supernumerary),4703,4824,2024
276,Indian Institute  of Technology Gandhinagar,"Chemical Engineering (4 Years, Bachelor of Technology)",AI,OPEN,Gender-Neutral,6353,8269,2024
277,Indian Institute  of Technology Gandhinagar,"Chemical Engineering (4 Years, Bachelor of Technology)",AI,OPEN,Female-only (including Supernumerary),14225,15791,2024
278,Indian Institute  of Technology Gandhinagar,"Civil Engineering (4 Years, Bachelor of Technology)",AI,OPEN,Gender-Neutral,8338,10234,2024
279,Indian Institute  of Technology Gandhinagar,"Civil Engineering (4 Years, Bachelor of Technology)",AI,OPEN,Female-only (including Supernumerary),16078,17839,2024
280,Indian Institute  of Technology Gandhinagar,"Computer Science and Engineering (4 Years, Bachelor of Technology)",AI,OPEN,Gender-Neutral,811,1708,2024
281,Indian Institute  of Technology Gandhinagar,"Computer Science and Engineering (4 Years, Bachelor of Technology)",AI,OPEN,Female-only (including Supernumerary),2427,4592,2024
282,Indian Institute  of Technology Gandhinagar,"Computer Science and Engineering (5 Years, Bachelor and Master of Technology (Dual Degree))",AI,OPEN,Gender-Neutral,1836,2234,2024
283,Indian Institute  of Technology Gandhinagar,"Computer Science and Engineering (5 Years, Bachelor and Master of Technology (Dual Degree))",AI,OPEN,Female-only (including Supernumerary),5172,5172,2024
284,Indian Institute  of Technology Gandhinagar,"Electrical Engineering (4 Years, Bachelor of Technology)",AI,OPEN,Gender-Neutral,2835,4055,2024
285,Indian Institute  of Technology Gandhinagar,"Electrical Engineering (4 Years, Bachelor of Technology)",AI,OPEN,Female-only (including Supernumerary),6395,8494,2024
286,Indian Institute  of Technology Gandhinagar,"Electrical Engineering (5 Years, Bachelor and Master of Technology (Dual Degree))",AI,OPEN,Gender-Neutral,3932,4588,2024
287,Indian Institute  of Technology Gandhinagar,"Electrical Engineering (5 Years, Bachelor and Master of Technology (Dual Degree))",AI,OPEN,Female-only (including Supernumerary),8611,8611,2024
288,Indian Institute  of Technology Gandhinagar,"Integrated Circuit Design & Technology (4 Years, Bachelor of Technology)",AI,OPEN,Gender-Neutral,2458,4349,2024
289,Indian Institute  of Technology Gandhinagar,"Integrated Circuit Design & Technology (4 Years, Bachelor of Technology)",AI,OPEN,Female-only (including Supernumerary),7247,7281,2024
290,Indian Institute  of Technology Gandhinagar,"Materials Engineering (4 Years, Bachelor of Technology)",AI,OPEN,Gender-Neutral,8632,11298,2024
291,Indian Institute  of Technology Gandhinagar,"Materials Engineering (4 Years, Bachelor of Technology)",AI,OPEN,Female-only (including Supernumerary),16409,17233,2024
292,Indian Institute  of Technology Gandhinagar,"Mechanical Engineering (4 Years, Bachelor of Technology)",AI,OPEN,Gender-Neutral,4859,6344,2024
293,Indian Institute  of Technology Gandhinagar,"Mechanical Engineering (4 Years, Bachelor of Technology)",AI,OPEN,Female-only (including Supernumerary),10210,13488,2024
294,Indian Institute  of Technology Gandhinagar,"Mechanical Engineering (5 Years, Bachelor and Master of Technology (Dual Degree))",AI,OPEN,Gender-Neutral,6581,7422,2024
295,Indian Institute  of Technology Gandhinagar,"Mechanical Engineering (5 Years, Bachelor and Master of Technology (Dual Degree))",AI,OPEN,Female-only (including Supernumerary),13636,14114,2024
296,Indian Institute  of Technology Patna,"Artificial Intelligence and Data Science (4 Years, Bachelor of Technology)",AI,OPEN,Gender-Neutral,3557,4346,2024
297,Indian Institute  of Technology Patna,"Artificial Intelligence and Data Science (4 Years, Bachelor of Technology)",AI,OPEN,Female-only (including Supernumerary),6711,9272,2024
298,Indian Institute  of Technology Patna,"B. Tech in CE. - M. Tech.  in Geotechnical Engineering (5 Years, B.Tech. + M.Tech./MS (Dual Degree))",AI,OPEN,Gender-Neutral,14906,15274,2024
299,Indian Institute  of Technology Patna,"B. Tech in CE. - M. Tech.  in Geotechnical Engineering (5 Years, B.Tech. + M.Tech./MS (Dual Degree))",AI,OPEN,Female-only (including Supernumerary),24612,24612,2024
300,Indian Institute  of Technology Patna,"B. Tech in CE. - M. Tech.  in Structural Engineering (5 Years, B.Tech. + M.Tech./MS (Dual Degree))",AI,OPEN,Gender-Neutral,13323,14055,2024
301,Indian Institute  of Technology Patna,"B. Tech in CE. - M. Tech.  in Structural Engineering (5 Years, B.Tech. + M.Tech./MS (Dual Degree))",AI,OPEN,Female-only (including Supernumerary),18498,18498,2024
302,Indian Institute  of Technology Patna,"B. Tech. (CSE) and M.Tech in CSE (5 Years, B.Tech. + M.Tech./MS (Dual Degree))",AI,OPEN,Gender-Neutral,3466,4429,2024
303,Indian Institute  of Technology Patna,"B. Tech. (CSE) and M.Tech in CSE (5 Years, B.Tech. + M.Tech./MS (Dual Degree))",AI,OPEN,Female-only (including Supernumerary),9776,9776,2024
304,Indian Institute  of Technology Patna,"B. Tech. (ECE) -M. Tech. in VLSI (5 Years, B.Tech. + M.Tech./MS (Dual Degree))",AI,OPEN,Gender-Neutral,6068,6253,2024
305,Indian Institute  of Technology Patna,"B. Tech. (ECE) -M. Tech. in VLSI (5 Years, B.Tech. + M.Tech./MS (Dual Degree))",AI,OPEN,Female-only (including Supernumerary),14138,14138,2024
306,Indian Institute  of Technology Patna,"B. Tech. (EEE)-M. Tech. in (Power &. Control) (5 Years, B.Tech. + M.Tech./MS (Dual Degree))",AI,OPEN,Gender-Neutral,7254,7605,2024
307,Indian Institute  of Technology Patna,"B. Tech. (EEE)-M. Tech. in (Power &. Control) (5 Years, B.Tech. + M.Tech./MS (Dual Degree))",AI,OPEN,Female-only (including Supernumerary),16498,16498,2024
308,Indian Institute  of Technology Patna,"B. Tech. (Mathematics & Computing) M. Tech. in (Mathematics & Computing) (5 Years, B.Tech. + M.Tech./MS (Dual Degree))",AI,OPEN,Gender-Neutral,5147,5683,2024
309,Indian Institute  of Technology Patna,"B. Tech. (Mathematics & Computing) M. Tech. in (Mathematics & Computing) (5 Years, B.Tech. + M.Tech./MS (Dual Degree))",AI,OPEN,Female-only (including Supernumerary),11004,11004,2024
310,Indian Institute  of Technology Patna,"B. Tech. (ME) - M. Tech. in Mechatronics (5 Years, B.Tech. + M.Tech./MS (Dual Degree))",AI,OPEN,Gender-Neutral,8327,9835,2024
311,Indian Institute  of Technology Patna,"B. Tech. (ME) - M. Tech. in Mechatronics (5 Years, B.Tech. + M.Tech./MS (Dual Degree))",AI,OPEN,Female-only (including Supernumerary),18529,18529,2024
312,Indian Institute  of Technology Patna,"B.Tech (Artificial Intelligence and Data Science) - MBA in Digital Business Management (IIM Bodh Gaya) (5 Years, Bachelor of Technology and MBA (Dual Degree))",AI,OPEN,Gender-Neutral,4371,4864,2024
313,Indian Institute  of Technology Patna,"B.Tech (Chemical Engineering) - MBA in Hospital and Health Care Management (IIM Bodh Gaya) (5 Years, Bachelor of Technology and MBA (Dual Degree))",AI,OPEN,Gender-Neutral,12577,13111,2024
314,Indian Institute  of Technology Patna,"B.Tech (Chemical Science and Technology) - MBA in Hospital and Health Care Management (IIM Bodh Gaya) (5 Years, Bachelor of Technology and MBA (Dual Degree))",AI,OPEN,Gender-Neutral,12162,14176,2024
315,Indian Institute  of Technology Patna,"B.Tech (Chemical Science and Technology) - MBA in Hospital and Health Care Management (IIM Bodh Gaya) (5 Years, Bachelor of Technology and MBA (Dual Degree))",AI,OPEN,Female-only (including Supernumerary),20511,20511,2024
316,Indian Institute  of Technology Patna,"B.Tech (Civil Engineering) - MBA (IIM Bodh Gaya) (5 Years, Bachelor of Technology and MBA (Dual Degree))",AI,OPEN,Gender-Neutral,14220,15129,2024
317,Indian Institute  of Technology Patna,"B.Tech (Computer Science and Engineering) - MBA in Digital Business Management (IIM Bodh Gaya) (5 Years, Bachelor of Technology and MBA (Dual Degree))",AI,OPEN,Gender-Neutral,3427,3427,2024
318,Indian Institute  of Technology Patna,"B.Tech (Computer Science and Engineering) - MBA in Digital Business Management (IIM Bodh Gaya) (5 Years, Bachelor of Technology and MBA (Dual Degree))",AI,OPEN,Female-only (including Supernumerary),11166,11166,2024
319,Indian Institute  of Technology Patna,"B.Tech (Electrical and Electronics Engineering) - MBA (IIM Bodh Gaya) (5 Years, Bachelor of Technology and MBA (Dual Degree))",AI,OPEN,Gender-Neutral,5875,7575,2024
320,Indian Institute  of Technology Patna,"B.Tech (Electrical and Electronics Engineering) - MBA (IIM Bodh Gaya) (5 Years, Bachelor of Technology and MBA (Dual Degree))",AI,OPEN,Female-only (including Supernumerary),16808,16808,2024
321,Indian Institute  of Technology Patna,"B.Tech (Electronics and Communication Engineering) - MBA in Hospital and Healthcare Management (IIM Bodh Gaya) (5 Years, Bachelor of Technology and MBA (Dual Degree))",AI,OPEN,Gender-Neutral,6895,7070,2024
322,Indian Institute  of Technology Patna,"B.Tech (Electronics and Communication Engineering) - MBA in Hospital and Healthcare Management (IIM Bodh Gaya) (5 Years, Bachelor of Technology and MBA (Dual Degree))",AI,OPEN,Female-only (including Supernumerary),18135,18135,2024
323,Indian Institute  of Technology Patna,"B.Tech (Engineering Physics) - MBA (IIM Bodh Gaya) (5 Years, Bachelor of Technology and MBA (Dual Degree))",AI,OPEN,Gender-Neutral,10491,12375,2024
324,Indian Institute  of Technology Patna,"B.Tech (Mathematics and Computing) - MBA in Digital Business Management (IIM Bodh Gaya) (5 Years, Bachelor of Technology and MBA (Dual Degree))",AI,OPEN,Gender-Neutral,4990,5445,2024
325,Indian Institute  of Technology Patna,"B.Tech (Mechanical Engineering) - MBA (IIM Mumbai) (5 Years, Bachelor of Technology and MBA (Dual Degree))",AI,OPEN,Gender-Neutral,7840,9445,2024
326,Indian Institute  of Technology Patna,"B.Tech (Mechanical Engineering) - MBA (IIM Mumbai) (5 Years, Bachelor of Technology and MBA (Dual Degree))",AI,OPEN,Female-only (including Supernumerary),14756,19507,2024
327,Indian Institute  of Technology Patna,"B.Tech (Metallurgical and Materials Engineering) - MBA (IIM Bodh Gaya) (5 Years, Bachelor of Technology and MBA (Dual Degree))",AI,OPEN,Gender-Neutral,15433,15438,2024
328,Indian Institute  of Technology Patna,"B.Tech (Metallurgical and Materials Engineering) - MBA (IIM Bodh Gaya) (5 Years, Bachelor of Technology and MBA (Dual Degree))",AI,OPEN,Female-only (including Supernumerary),22211,22211,2024
329,Indian Institute  of Technology Patna,"B.Tech. in Electronics and Communication Engineering and M.Tech. in Communication Systems (5 Years, Bachelor and Master of Technology (Dual Degree))",AI,OPEN,Gender-Neutral,6287,6660,2024
330,Indian Institute  of Technology Patna,"B.Tech. in Electronics and Communication Engineering and M.Tech. in Communication Systems (5 Years, Bachelor and Master of Technology (Dual Degree))",AI,OPEN,Female-only (including Supernumerary),12637,12637,2024
331,Indian Institute  of Technology Patna,"BS in Economics with MBA (IIM Bodh Gaya) (5 Years, Bachelor of Science and MBA (Dual Degree))",AI,OPEN,Gender-Neutral,6885,9961,2024
332,Indian Institute  of Technology Patna,"Chemical Engineering (4 Years, Bachelor of Technology)",AI,OPEN,Gender-Neutral,10776,12519,2024
333,Indian Institute  of Technology Patna,"Chemical Engineering (4 Years, Bachelor of Technology)",AI,OPEN,Female-only (including Supernumerary),20166,21996,2024
334,Indian Institute  of Technology Patna,"Chemical Science and Technology (4 Years, Bachelor of Technology)",AI,OPEN,Gender-Neutral,11793,14062,2024
335,Indian Institute  of Technology Patna,"Chemical Science and Technology (4 Years, Bachelor of Technology)",AI,OPEN,Female-only (including Supernumerary),22292,22410,2024
336,Indian Institute  of Technology Patna,"Civil Engineering (4 Years, Bachelor of Technology)",AI,OPEN,Gender-Neutral,12287,14579,2024
337,Indian Institute  of Technology Patna,"Civil Engineering (4 Years, Bachelor of Technology)",AI,OPEN,Female-only (including Supernumerary),22663,23883,2024
338,Indian Institute  of Technology Patna,"Computer Science and Engineering (4 Years, Bachelor of Technology)",AI,OPEN,Gender-Neutral,1760,3144,2024
339,Indian Institute  of Technology Patna,"Computer Science and Engineering (4 Years, Bachelor of Technology)",AI,OPEN,Female-only (including Supernumerary),4695,7192,2024
340,Indian Institute  of Technology Patna,"Economics (4 Years, Bachelor of Science)",AI,OPEN,Gender-Neutral,8762,11437,2024
341,Indian Institute  of Technology Patna,"Economics (4 Years, Bachelor of Science)",AI,OPEN,Female-only (including Supernumerary),18633,21392,2024
342,Indian Institute  of Technology Patna,"Electrical and Electronics Engineering (4 Years, Bachelor of Technology)",AI,OPEN,Gender-Neutral,5868,6873,2024
343,Indian Institute  of Technology Patna,"Electrical and Electronics Engineering (4 Years, Bachelor of Technology)",AI,OPEN,Female-only (including Supernumerary),12395,14153,2024
344,Indian Institute  of Technology Patna,"Electronics and Communication Engineering (4 Years, Bachelor of Technology)",AI,OPEN,Gender-Neutral,4119,5732,2024
345,Indian Institute  of Technology Patna,"Electronics and Communication Engineering (4 Years, Bachelor of Technology)",AI,OPEN,Female-only (including Supernumerary),11192,12036,2024
346,Indian Institute  of Technology Patna,"Engineering Physics (4 Years, Bachelor of Technology)",AI,OPEN,Gender-Neutral,10781,12031,2024
347,Indian Institute  of Technology Patna,"Engineering Physics (4 Years, Bachelor of Technology)",AI,OPEN,Female-only (including Supernumerary),19654,21964,2024
348,Indian Institute  of Technology Patna,"Mathematics and Computing (4 Years, Bachelor of Technology)",AI,OPEN,Gender-Neutral,3252,4952,2024
349,Indian Institute  of Technology Patna,"Mathematics and Computing (4 Years, Bachelor of Technology)",AI,OPEN,Female-only (including Supernumerary),9830,10651,2024
350,Indian Institute  of Technology Patna,"Mechanical Engineering (4 Years, Bachelor of Technology)",AI,OPEN,Gender-Neutral,7745,10647,2024
351,Indian Institute  of Technology Patna,"Mechanical Engineering (4 Years, Bachelor of Technology)",AI,OPEN,Female-only (including Supernumerary),15112,21121,2024
352,Indian Institute  of Technology Patna,"Metallurgical and Materials Engineering (4 Years, Bachelor of Technology)",AI,OPEN,Gender-Neutral,11553,15323,2024
353,Indian Institute  of Technology Patna,"Metallurgical and Materials Engineering (4 Years, Bachelor of Technology)",AI,OPEN,Female-only (including Supernumerary),23452,24442,2024
354,Indian Institute  of Technology Roorkee,"Architecture  (5 Years, Bachelor of Architecture)",AI,OPEN,Gender-Neutral,3105,19885,2024
355,Indian Institute  of Technology Roorkee,"Architecture  (5 Years, Bachelor of Architecture)",AI,OPEN,Female-only (including Supernumerary),17302,19354,2024
356,Indian Institute  of Technology Roorkee,"Biosciences and Bioengineering (4 Years, Bachelor of Technology)",AI,OPEN,Gender-Neutral,5871,7286,2024
357,Indian Institute  of Technology Roorkee,"Biosciences and Bioengineering (4 Years, Bachelor of Technology)",AI,OPEN,Female-only (including Supernumerary),13107,14009,2024
